PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status
PSA003158-BTG,Health,Several findings suggest that rhACE2 may be a promising drug for those with intolerance to classic renin-angiotensin system inhibitors (RAS inhibitors) or in diseases where circulating angiotensin II is elevated.Infused rhACE2 has been evaluated in clinical trials for the treatment of acute respiratory distress syndrome.,Matokeo kadhaa yanaonyesha kuwa rhACE2 inaweza kuwa dawa nzuri kwa wale hawawezi kuvumilia vizuizi vya mfumo vya renin-angiotensin (vizuizi vya RAS) au katika magonjwa ambapo angiotensin II inayozunguka imapenda. Mchanganyiko wa rhACE2 umekadiriwa katika majaribio ya kliniki kwa ajili ya matibabu ya matatizo sugu ya upumuaji.,Ekeombe keria ekenene getenenerete gotanga ng'a rhACE2 nigo ekoremereria ekero ekero nigo ekonyare ase abanto batanyare korwa ebinto biria bigosegeta enchera ya renin-angiotensin (RAS inhibitors) gose ase oborwaria buna angiotensin II egokonya.Ekeombe ekenene gietenerete getenerete rhAce2 nkiagendererete gosegeta oboremi bwogokonya enchera eyemo.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000326-BTG,Health,Population-wide interventions can help prevent and reduce harm.,,Ogokwanera kwa abanto goika konyare gotanga na gotanga obokebago.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003134-BTG,Health,"If you normally watch the news twice per day then stick to this schedule and do something else, rather than having the 24-hour news on continuously.","Ikiwa kwa kawaida unatazama habari mara mbili kwa siku basi fuata ratiba hii na ufanye mambo mengine, badala ya kupata habari kwa saa 24 kila wakati.","Omonto oranyare korora amang'ana ebinto ebio ebire ase omotienyi omotano, korwa omoroberio oo na korwa ekeombe ekenene, ekero otari korwa amang'ana 24 ase obotano.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000468-BTG,Governance,"Despite prevailing pandemic, let’s remember to file annual tax returns",,"Nere korwa ebirengererio biria bigosegeta obochenu, ng'a twerengete koenekia oboremi bwetugo ase omwaka.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002110-BTG,Health,"In late January, the Chinese government launched a radical campaign later described by the Chinese Communist Party general secretary Xi Jinping as a ""people's war"" to contain the spread of the virus.","Kuelekea mwisho wa Januari, serikali ya Uchina ilianzisha kampeni kali ambayo baadaye ilielezwa na katibu mkuu wa Chama cha Kikomunisti ya Uchina Xi Jinping kama ""vita ya watu"" kudhibiti kuenea kwa virusi.","Ase omotienyi omotano omonene, eserikari ya China yaambokirie omoroberio omonene buna omosikari omonene o'Chinese Communist Party, Xi Jinping, abwatete buna ""omoroberio bweserikari"" erio gotanga oborwaria bwetugo.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003356-BTG,Health,Direct care for a patient with probable or confirmed COVID-19 disease without using proper personal protective equipment;,Utunzaji wa moja kwa moja bila kutumia vizuri vifaa sahihi vya kujikinga na mgonjwa anayeshukiwa au amedhibitishwa kuwa na ugonjwa wa COVID-19;,Goikerania omorwaire oranyare oborwaria bwa COVID-19 goetera gose gose goikeranwa gose gotumia ebinto biria bigokwerenda.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003211-BTG,Health,b'COVID-19 drug development is the research process to develop a preventative vaccine or therapeutic prescription drug that would alleviate the severity of 2019-20 coronavirus disease (COVID-19).,Utengenezaji wa dawa ya COVID-19 ni mchakato wa utafiti wa kutengeneza chanjo ya kinga au dawa ya matibabu ambayo inaweza kuondoa ukali wa ugonjwa wa virusi vya korona 2019-20 (COVID-19).,Okorosia igoro ya b'COVID-19 nigo omoroberio bwokorosia ogosegeta igoro yokorenda igoro yoborwaria gose igoro yogotanga igoro yomoroberio omonene bwokorona (COVID-19) omwaka 2019-20,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000330-BTG,Health,Those seeking to better control or cease gambling should be provided with tools to support them.,,Abo baria bakorigereria gose gotanga gokina gokina gochia gokinia gokinia goetera gotanga ebinto biria bikogokonya.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000930-BTG,Health,"At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m.","Katika kituo cha Kuzuia na Kudhibiti Ugonjwa ya Ulaya (ECDC), idadi iliyoarifiwa ya visa vya COVID-19 katika kila nchi duniani kote, iliyopatikana kutoka vyanzo vyovyote rasmi kama vile WHO, husasishwa kila siku saa 8:00 asubuhi.","Ase ekeombe keria ekenene getenerete oborwaria na obokoreri (ECDC), ebirengererio bia COVID-19 biranyorigwe ase enchera engima ase ensemo yobochenu bwomochenu, ebionsi bionsi bikorwe korwa enchera eyemo buna enchera eyio. Ewizara y'Oborwaria, oborwari bw'eserikari na eserikari, na ekeombe ekenene kia amagenderero (WHO), bikoremerwa omotienyi omotano.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003016-BTG,Health,See also: Flight and health,,Rora buna: Oborendi na oborwaria,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001925-BTG,Health,"The outbreak was identified in Wuhan, China, in December 2019, declared to be a Public Health Emergency of International Concern on 30 January 2020, and recognized as a pandemic on 11 March 2020.","Kuzuka kwa ugonjwa ilitambuliwa Wuhan, Uchina, Desemba 2019, lilitangazwa kuwa Hangaiko ya Hali ya Dharura ya Afya ya Umma wa Kimataifa tarehe 30 Januari 2020, na kutambuliwa kama janga kubwa tarehe 11 Machi 2020.","Oboremi obo bwabekirwe ase omoroberio o'Wuhan, China, omotienyi 12 omwaka 2019, na goikeranwa korwa oborwaria bwobobwenia bwoborwaria bwebinyoro omotieny 30 omotieni 1 omwaka 2020, na kobwata obokoreri bwokoruta chinsa chiria 11 omotieneti 3 omwaka 2020.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000755-BTG,Security,Download the Draft Regulations HERE,,Karwe omoroberio bwemebasekano ase enchera eyio.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002243-BTG,Health,"This virus may be on its way and you need to be ready,"" urging that the right response measures could help the world avoid ""the worst of it"".","Virusi huenda vipo njiani na unapaswa kuwa tayari,"" akihimiza kuwa hatua za itikio zinazofaa huweza kusaidia dunia kuzuia ""hali mbaya zaidi"".","Ebirengererio ebi nigo biranyare korwa enchera eyemo na goikerania korwa okoremereria,"" koboreria ng'a ebinto biria bikorwania ebirengererio biria bigokonya abanto korenda ""ebinto bionsi ebio"".",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000451-BTG,Health,"We must focus on the prevention aspect,” said Dr Dan Okoro, UNFPA Programme Specialist for /Maternal Health.",,"Nigo goikerania omoroberio bwokwerenda, Dr. Dan Okoro, UNFPA Programme Specialist for /Maternal Health.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003733-BTG,Health,Humans appear to be capable of spreading the virus to some other animals.,Wanadamu wanaonekana kuwa na uwezo wa kusambaza virusi kwa wanyama wengine.,Wanadamu wanaonekana kuwa na uwezo wa kusambaza virusi kwa baadhi ya wanyama wengine.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000234-BTG,Health,Individuals who have been in contact with cases of diphtheria should be treated with antibiotics prophylactically to prevent illness.,,Abamenyi babwateranete na oborwaire bwa difteria goikeranete korwa ebinto biria bigotwara oborwaria (antibiotics) erio gotanga oborwari.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001127-BTG,Health,"On February 18, 2020, Boli Zhang and coworkers published a study to compare western medicine (WM) treatment alone with combined treatment of WM and TCM.","Mnamo tarehe 18 Februari 2020, Boli Zhang na wafanyakazi wenza walichapisha utafiti wa kulinganisha matibabu ya dawa za magharibi (WM) pekee na jumla ya matibabu ya WM na TCM.","Omotienyi 18 omotienyi 2 omwaka 2020, Boli Zhang na baria bakoreire nabo baranyare omoroberio bwogokererania oborwaria bwokwegendereria (WM) na oborwari bwokogendereria obokoreri bwokorwaria obongo na obokurera obongo (TCM).",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000609-BTG,Agriculture,Do not work in bean fields when the plants are wet.,,Tobaise gokora chibesa chingaki chiria chiria chingaki chionsi chinyorire.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003255-BTG,Health,"Could such drugs be used to minimize the illness of COVID-19 infection in healthcare staff and people at high risk of developing severe illness?Enrolling people with COVID-19 infection is simplified by using data entries, including informed consent, on a WHO website.","Je, dawa hazo zinaweza kutumiwa kupunguza ugonjwa wa maambukizo ya COVID-19 katika wafanyikazi wa huduma ya afya na watu walio katika hatari kubwa ya kupata ugonjwa mkali? Kuandikisha watu wenye maambukizo ya COVID-19 kunarahisishwa kwa kutumia uingizaji takwimu, ikiwemo idhini ya kuarifiwa, kwenye tovuti ya WHO.","Ebinto ebio biranyare okoremerwa gosegeta oborwaria bwa COVID-19 ase abakori emeremo yobochenu bwoborwaria na abanto baria baranyare korwara oborwari bwa kera?Kwerikia abanto bare na obokorwaria bwoborwari bwokoremererio ya COVID-19 goikeranirwe ase okorumia ebinto biria bikoremereria, goika obokonyi bwao, ase ekeombe keria ekenene getenerete amagenderero (WHO) ase omoroberio bwobwenia (WHO).",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000607-BTG,Agriculture,"If pod borers are found in a field, the beans harvested should be sorted very thoroughly to remove the bollworms manually.",,"Omoroberio bw'ebinto biria bigosegeta ebinto biogosegeta, ebinyoro biria bikoretwe bigotemwa ase obotambe bwogotema ebinto binde biria biogotumia ebinto ebio goikerania ebinto biao.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002117-BTG,Health,Universities and schools around the country were also closed.,Vyuo vikuu na shule kote nchini zilifungwa pia.,Chiyunivesiti na chisukuru chiria chionsi chieserikari nabo chire chire.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002866-BTG,Health,"Have a lead to facilitate every meeting, someone to monitor the chat for questions and track the speaker list, and someone to help take notes (or do collaborative note-taking).","Kuwa na kiongozi wa kuwezesha kila mkutano, mtu wa kufuatilia soga kwa maswali na kufuatilia orodha ya wanenaji, na mtu wa kusaidia kuandika manukuu (au kushirikiana katika kuandika manukuu).","Kabe na omoroberio bwogokonya gosegeta obokoreri bonsi, omonto oranyare gokora emeroberio yokorwania ebiorokererio na korwa orogongo rwa baria bakorwania, na omonto ogokonya korwa ebirengererio (gose korwa oboremi bwebinyoro).",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001779-BTG,Health,Establishment of Extended Virology Sampling,Kuunda Sampuli Iliyoendelezwa ya Vairolojia,Ogochakigwa kw'obobobwenia bw'ebinto biria bigosegeta obotuki bwa ebinto biobotuki (Virology Sampling),Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002531-BTG,Health,"Effective drying of the hands is an essential part of the hand hygiene process, but there is some debate over the most effective form of drying in public washrooms.","Kupanguza mikono kwa njia inayofaa ni sehemu muhimu ya mchakato wa kusafisha mikono, lakini mjadala unaendelea kuhusu njia zinazofaa zaidi za kupanguza mikono katika maeneo ya kuoshea ya umma.","Ogochora amaoko ase obotambe bwechinsemo chiria chibwate oboremi bw'amaoko, korwa chinsemo chionsi chiria chire omoroberio igoro yoboremi ase ebinyoro biabanto.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002709-BTG,Health,Consider temporarily decentralising such devices from computer labs to families and support them with internet connectivity.,Fikiria kutumia vidude hivyo kwa muda kutoka maabara ya kompyuta hadi familia na wasaidie kuunganishwa na mtandao.,Renga korenda ebinto buna ebi gochia ebinto bia komputa gochia ase ebinyoro na gosegeta ase obokoreri bweintaneti.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003757-BTG,Health,"On 28 March 2020, the FDA issued an emergency use authorisation for hydroxychloroquine and chloroquine at the discretion of physicians treating people with COVID-19.The Chinese 7th edition guidelines also include interferon, ribavirin or umifenovir for use against COVID-19.","Tarehe 28, Machi 2020, FDA ilitoa idhini ya matumizi ya dharura ya hydroxychloroquine na chloroquine kwa hiari ya madaktari wanaotibu watu wenye ugonjwa wa COVID-19. Miongozo ya toleo la 7 la Wachina pia inajumuisha matumizi ya interferon, ribavirin au umifonovir ili kuzuia COVID-19.","Tarehe 28 Machi 2020, FDA ilitoa idhini ya matumizi ya dharura ya hydroxychloroquine na chloroquin kwa hiari ya madaktari wanaowaponya watu wenye COVID-19. Miongozo ya toleo la 7 la Kichina pia inajumuisha interferon, ribavirin au umifenovir kwa matumizi dhidi ya COVID-19.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001452-BTG,Health,"First of all, their relatively high mutation rates in RNA replication.","Kwanza kabisa, viwango vyao vya juu vya kubadilika katika uzalishaji wa RNA.","Kwanza kabisa, viwango vyao vya juu vya mabadiliko katika uruduki wa RNA.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002564-BTG,Health,Long scrub-times (10 minutes) are not necessary.,Muda mrefu wa kusugua wa (dakika 10) hauhitajiki.,Ekeombe keria ekenene getenenerete korwa ebirengererio (10 min.) tichikwenerete.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003241-BTG,Health,"One 2010 study assessed both capitalized and out-of-pocket costs for bringing a single new drug to market as about US$1.8 billion and $870 million, respectively.","Utafiti mmoja katika mwaka wa 2010 uligundua gharama za ziada na zisizokuwa na marejesho za kuleta dawa moja moya kwa soko kukaribia dola bilioni 1.8 na dola milioni 870, mtawalia.",Ekeombe keria ekenene getenenerete omwaka 2010 kiabwatirie ng'a omoroberio bwogotumia endagera eyemo na ogotumia engencho eyemo erio korwa omogondo omonene ase enchera eyemo buna emeriirioni 1.8 na emirioni 870 ase engencho eyio.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003856-BTG,Education,Parents whose children qualify for the school meals programme should confirm registration with the head teacher.,Wazazi ambao watoto wao wanastahili programu ya chakula shuleni wanapaswa kuthibitisha usajili na mwalimu mkuu.,Abaibori abana babo baranyare korwa omoroberio bwogotumia chibesa chiesukuru goika banyorire oboriki bwabo ase omwarimu omonene.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
