PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status,English_norm,Kiswahili_norm,tokens_en,tokens_sw,codeswitch,glossary_terms
PSA000070,Health,"For corticosteroids, further specific information can be found in the Corticosteroids, including dexamethasone questions and answers .",,,WHO,2026-07-22,https://www.who.int/news-room/questions-and-answers/item/coronavirus-disease-covid-19,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_covid_qna""}",Pending,"For corticosteroids, further specific information can be found in the Corticosteroids, including dexamethasone questions and answers .",,16,0,False,
PSA000071,Health,Antibiotics do not work against viruses; they only work on bacterial infections.,,,WHO,2026-07-22,https://www.who.int/news-room/questions-and-answers/item/coronavirus-disease-covid-19,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_covid_qna""}",Pending,Antibiotics do not work against viruses; they only work on bacterial infections.,,12,0,False,
PSA000072,Health,"COVID-19 is caused by a virus, so antibiotics do not work.",,,WHO,2026-07-22,https://www.who.int/news-room/questions-and-answers/item/coronavirus-disease-covid-19,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_covid_qna""}",Pending,"COVID-19 is caused by a virus, so antibiotics do not work.",,11,0,False,
PSA000073,Health,Antibiotics should not be used as a means of prevention or treatment of COVID-19.,,,WHO,2026-07-22,https://www.who.int/news-room/questions-and-answers/item/coronavirus-disease-covid-19,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_covid_qna""}",Pending,Antibiotics should not be used as a means of prevention or treatment of COVID-19.,,14,0,False,
PSA000074,Health,"In hospitals, physicians will sometimes use antibiotics to treat secondary bacterial infections, which can be a complication of COVID-19 in severely ill patients.",,,WHO,2026-07-22,https://www.who.int/news-room/questions-and-answers/item/coronavirus-disease-covid-19,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_covid_qna""}",Pending,"In hospitals, physicians will sometimes use antibiotics to treat secondary bacterial infections, which can be a complication of COVID-19 in severely ill patients.",,23,0,False,
PSA000075,Health,They should only be used as directed by a physician to treat a bacterial infection.,,,WHO,2026-07-22,https://www.who.int/news-room/questions-and-answers/item/coronavirus-disease-covid-19,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_covid_qna""}",Pending,They should only be used as directed by a physician to treat a bacterial infection.,,15,0,False,
PSA000076,Health,Advice for the public,,,WHO,2026-07-22,https://www.who.int/news-room/questions-and-answers/item/coronavirus-disease-covid-19,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_covid_qna""}",Pending,Advice for the public,,4,0,False,
PSA000077,Health,WHO Information Network on Epidemics (EPI-WIN),,,WHO,2026-07-22,https://www.who.int/news-room/questions-and-answers/item/coronavirus-disease-covid-19,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_covid_qna""}",Pending,WHO Information Network on Epidemics (EPI-WIN),,7,0,False,
PSA000078,Health,Science in 5 series : WHO experts explain the science related to COVID-19,,,WHO,2026-07-22,https://www.who.int/news-room/questions-and-answers/item/coronavirus-disease-covid-19,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_covid_qna""}",Pending,Science in 5 series : WHO experts explain the science related to COVID-19,,11,0,False,
PSA000079,Health,Around 73 million induced abortions take place worldwide each year.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Around 73 million induced abortions take place worldwide each year.,,9,0,False,
PSA000080,Health,"Six out of 10 (61%) of all unintended pregnancies, and 3 out of 10 (29%) of all pregnancies, end in induced abortion (1) .",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Six out of 10 (61%) of all unintended pregnancies, and 3 out of 10 (29%) of all pregnancies, end in induced abortion (1) .",,17,0,False,
PSA000081,Health,Comprehensive abortion care is included in the list of essential health care services published by WHO in 2020.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Comprehensive abortion care is included in the list of essential health care services published by WHO in 2020.,,17,0,False,
PSA000082,Health,Abortion is a simple health care intervention that can be safely and effectively managed by a wide range of health workers using medication or a surgical procedure.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Abortion is a simple health care intervention that can be safely and effectively managed by a wide range of health workers using medication or a surgical procedure.,,27,0,False,
PSA000083,Health,"In the first 12 weeks of pregnancy, a medical abortion can also be safely self-managed by the pregnant person outside of a health care facility (e.g. at home), in whole or in part.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"In the first 12 weeks of pregnancy, a medical abortion can also be safely self-managed by the pregnant person outside of a health care facility (e.g. at home), in whole or in part.",,34,0,False,
PSA000084,Health,"This requires that the woman has access to accurate information, quality medicines and support from a trained health worker (if she needs or wants it during the process).",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"This requires that the woman has access to accurate information, quality medicines and support from a trained health worker (if she needs or wants it during the process).",,28,0,False,
PSA000085,Health,"Comprehensive abortion care includes the provision of information, abortion management and post-abortion care.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Comprehensive abortion care includes the provision of information, abortion management and post-abortion care.",,14,0,False,
PSA000086,Health,"Abortion management includes induced abortion (the deliberate interruption of an ongoing pregnancy by medical or surgical means), care related to pregnancy loss (e.g., miscarriage/spontaneous abortion, missed abortion and intrauterine fetal demise), and management of complications after an abortion.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Abortion management includes induced abortion (the deliberate interruption of an ongoing pregnancy by medical or surgical means), care related to pregnancy loss (e.g., miscarriage/spontaneous abortion, missed abortion and intrauterine fetal demise), and management of complications after an abortion.",,40,0,False,
PSA000087,Health,The information in this fact sheet focuses on care related to induced abortion.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,The information in this fact sheet focuses on care related to induced abortion.,,13,0,False,
PSA000088,Health,"When carried out using a method recommended by WHO appropriate to the pregnancy duration, and by someone with the necessary skills, abortion is a safe health care intervention (2).",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"When carried out using a method recommended by WHO appropriate to the pregnancy duration, and by someone with the necessary skills, abortion is a safe health care intervention (2).",,28,0,False,
PSA000089,Health,"However, when people with unintended pregnancies face barriers to attaining safe, timely, affordable, geographically reachable, respectful and non-discriminatory abortion care, they may resort to unsafe abortion.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"However, when people with unintended pregnancies face barriers to attaining safe, timely, affordable, geographically reachable, respectful and non-discriminatory abortion care, they may resort to unsafe abortion.",,27,0,False,
PSA000090,Health,Global estimates from 2010–2014 demonstrate that 45% of all induced abortions are unsafe.,,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,Global estimates from 2010-2014 demonstrate that 45% of all induced abortions are unsafe.,,11,0,False,
PSA000091,Health,"Of all unsafe abortions, one third were performed under the least safe conditions, i.e. by untrained persons using dangerous and invasive methods.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"Of all unsafe abortions, one third were performed under the least safe conditions, i.e. by untrained persons using dangerous and invasive methods.",,23,0,False,
PSA000092,Health,"More than half of all these unsafe abortions occurred in Asia, most of them in south and central Asia.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"More than half of all these unsafe abortions occurred in Asia, most of them in south and central Asia.",,19,0,False,
PSA000093,Health,"In Latin America and Africa, the majority (approximately 3 out of 4) of all abortions were unsafe.",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"In Latin America and Africa, the majority (approximately 3 out of 4) of all abortions were unsafe.",,15,0,False,
PSA000094,Health,"In Africa, nearly half of all abortions occurred under the least safe circumstances (3) .",,,WHO,2026-07-22,https://www.who.int/news-room/fact-sheets/detail/abortion,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""who_fact_sheets""}",Pending,"In Africa, nearly half of all abortions occurred under the least safe circumstances (3) .",,13,0,False,
